Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Idle Mean,Label
192.168.1.58-203.38.7.190-45561-53-17,192.168.1.58,45561,203.38.7.190,53,17,07/07/2026 09:00:14,32488.11415177793,16,14,4054.2242325107723,10476.317938456465,380.0835217978849,101.35560581276931,253.38901453192327,1122.4626362631927,224.49252725263855,748.3084241754618,447257.1754421777,923.4146328052789,1120.27979833717,448.111919334868,19492.868491066758,649.7622830355585,29239.302736600137,25990.491321422345,1,0,0,0,320,280,492.4878041628154,430.9268286424635,101.35560581276931,1122.4626362631927,484.3514056989079,247.45970482176926,1,0,0,2,0,0,0.875,484.3514056989079,253.38901453192327,748.3084241754618,16,4054.2242325107723,14,10476.317938456465,29200,8192,14,20,3248.811415177793,6497.622830355586,BENIGN
192.168.1.68-187.59.181.18-46629-22-6,192.168.1.68,46629,187.59.181.18,22,6,07/07/2026 09:00:14,196218.88821142376,10,18,2264.419499928685,12690.79663952819,339.6629249893028,90.57677999714741,226.44194999286853,1057.5663866273492,211.51327732546983,705.0442577515661,76217.0057927491,142.697781315682,7267.366230052732,2906.946492021093,117731.33292685426,3924.3777642284754,176596.9993902814,156975.110569139,1,0,0,0,200,360,50.96349332702928,91.73428798865271,90.57677999714741,1057.5663866273492,534.1148621234598,239.30115387934876,1,1,0,2,27,0,1.8,534.1148621234598,226.44194999286853,705.0442577515661,10,2264.419499928685,18,12690.79663952819,8192,8192,8,20,19621.888821142376,39243.77764228475,BENIGN
148.162.17.99-192.168.1.5-48105-80-6,148.162.17.99,48105,192.168.1.5,80,6,07/07/2026 09:00:15,19361.639956764127,427,3,486871.3673727741,144.24263853728556,1710.320962667825,456.0855900447533,1140.2139751118832,72.12131926864278,14.424263853728554,48.08087951242852,25153634.253030777,22208.862521987787,45.13202787124505,18.05281114849802,11616.983974058476,387.23279913528256,17425.475961087715,15489.311965411303,0,0,0,0,8540,60,22053.916969508802,154.94555247898455,14.424263853728554,1710.320962667825,1132.5944418867707,546.0665477997273,0,384,0,0,3,0,0.00702576112412178,1132.5944418867707,1140.2139751118832,48.08087951242852,427,486871.3673727741,3,144.24263853728556,65535,29200,425,20,1936.163995676413,3872.327991352826,DDoS
192.168.1.72-41.204.207.41-38990-53-17,192.168.1.72,38990,41.204.207.41,53,17,07/07/2026 09:00:15,134107.5732867638,18,13,3554.302205093024,11344.737315454242,296.1918504244187,78.98449344651165,197.46123361627912,1309.0081517831818,261.80163035663634,872.6721011887878,111097.67446681387,231.1577134701583,4470.252442892127,1788.1009771568508,80464.54397205828,2682.151465735276,120696.81595808742,107286.05862941104,0,0,0,0,360,260,134.22060782138223,96.93710564877607,78.98449344651165,1309.0081517831818,480.6141780821699,337.60543378625437,1,0,0,0,0,0,0.7222222222222222,480.6141780821699,197.46123361627912,872.6721011887878,18,3554.302205093024,13,11344.737315454242,65535,8192,16,20,13410.75732867638,26821.51465735276,BENIGN
192.168.1.37-179.32.152.109-51746-22-6,192.168.1.37,51746,179.32.152.109,22,6,07/07/2026 09:00:16,343030.20203826507,18,18,3861.462721043518,17216.52380884122,321.7885600869598,85.81028268985597,214.5257067246399,1434.7103174034348,286.94206348068695,956.4735449356232,61446.44525362663,104.94702736403424,9800.862915379003,3920.345166151601,205818.12122295905,6860.604040765302,308727.1818344386,274424.16163061204,1,0,0,0,360,360,52.47351368201712,52.47351368201712,85.81028268985597,1434.7103174034348,585.4996258301315,370.97391910549163,1,1,0,1,35,0,1.0,585.4996258301315,214.5257067246399,956.4735449356232,18,3861.462721043518,18,17216.52380884122,65535,29200,16,20,34303.020203826505,68606.04040765301,BENIGN
192.168.1.17-204.97.29.76-43044-80-6,192.168.1.17,43044,204.97.29.76,80,6,07/07/2026 09:00:16,926564.8420529466,12,16,5235.991136400275,8781.610546361802,654.4988920500343,174.53303788000918,436.3325947000229,823.275988721419,164.65519774428378,548.8506591476126,15128.570658588696,30.21914789898752,34317.21637233136,13726.886548932544,555938.9052317679,18531.29684105893,833908.3578476519,741251.8736423573,1,0,0,0,240,320,12.951063385280365,17.26808451370715,164.65519774428378,823.275988721419,500.628631527217,56.25903222379486,1,1,0,2,27,0,1.3333333333333333,500.628631527217,436.3325947000229,548.8506591476126,12,5235.991136400275,16,8781.610546361802,29200,29200,10,20,92656.48420529466,185312.96841058932,BENIGN
192.168.1.16-107.201.150.110-48391-22-6,192.168.1.16,48391,107.201.150.110,22,6,07/07/2026 09:00:16,349646.4352432886,7,27,2860.6980143600276,19466.828575691394,613.0067173628631,163.46845796343018,408.6711449085754,1081.4904764272997,216.29809528545994,720.9936509515331,63857.44094463778,97.24108863384336,10595.346522523896,4238.138609009558,209787.86114597315,6992.928704865772,314681.79171895975,279717.14819463086,1,0,0,0,140,540,20.020224130497162,77.2208645033462,163.46845796343018,1081.4904764272997,656.6919585309241,156.16125302147887,1,1,0,2,33,0,3.857142857142857,656.6919585309241,408.6711449085754,720.9936509515331,7,2860.6980143600276,27,19466.828575691394,8192,29200,5,20,34964.64352432886,69929.28704865772,BENIGN
120.64.168.128-192.168.1.6-35158-22-6,120.64.168.128,35158,192.168.1.6,22,6,07/07/2026 09:00:17,21986.475997443333,41,35,7190.866818102433,2990.905459301966,263.080493345211,70.1547982253896,175.386995563474,128.18166254151282,25.636332508302562,85.45444169434188,463092.5064384294,3456.670364493044,293.15301329924444,117.26120531969778,13191.885598465999,439.72951994886665,19787.828397699,17589.18079795467,1,0,0,0,820,700,1864.7826966344053,1591.8876678586387,25.636332508302562,263.080493345211,133.9706878605842,44.966276934566054,0,1,1,24,76,0,0.8536585365853658,133.9706878605842,175.386995563474,85.45444169434188,41,7190.866818102433,35,2990.905459301966,29200,0,39,20,2198.6475997443335,4397.295199488667,BruteForce
192.168.1.75-99.139.155.7-60664-443-6,192.168.1.75,60664,99.139.155.7,443,6,07/07/2026 09:00:17,421070.23180730036,23,15,6884.032360246877,6296.957749141479,448.95863219001376,119.722301917337,299.3057547933425,629.6957749141479,125.93915498282958,419.7971832760986,31303.543004722636,90.24622765873987,11380.276535332441,4552.1106141329765,252642.1390843802,8421.404636146008,378963.20862657035,336856.1854458403,1,0,0,0,460,300,54.62271674081624,35.62351091792363,119.722301917337,629.6957749141479,346.8681607733778,60.24571424137807,1,1,0,1,37,0,0.6521739130434783,346.8681607733778,299.3057547933425,419.7971832760986,23,6884.032360246877,15,6296.957749141479,29200,8192,21,20,42107.02318073004,84214.04636146007,BENIGN
48.17.24.56-192.168.1.5-40020-80-6,48.17.24.56,40020,192.168.1.5,80,6,07/07/2026 09:00:18,2350.714604713251,329,2,118398.82479123422,27.69535847118381,539.8122710846545,143.94993895590787,359.8748473897697,20.771518853387857,4.154303770677571,13.847679235591905,50378944.305811,140808.24585695573,7.123377590040154,2.8493510360160617,1410.4287628279505,47.01429209426502,2115.643144241926,1880.5716837706009,0,0,0,0,6580,40,139957.44074603758,850.8051109181616,4.154303770677571,539.8122710846545,357.7840487906508,173.0135840770889,0,296,1,0,4,0,0.0060790273556231,357.7840487906508,359.8748473897697,13.847679235591905,329,118398.82479123422,2,27.69535847118381,29200,8192,327,20,235.0714604713251,470.1429209426502,DDoS
192.168.1.18-137.162.120.136-40475-8080-6,192.168.1.18,40475,137.162.120.136,8080,6,07/07/2026 09:00:18,243806.2447797411,13,20,3012.6637880376734,10453.897107297591,347.61505246588536,92.6973473242361,231.74336831059026,784.0422830473194,156.80845660946386,522.6948553648796,55234.68403158087,135.35338288735298,7618.945149366909,3047.5780597467638,146283.74686784466,4876.124895594822,219425.620301767,195044.99582379288,1,0,0,0,260,400,53.32102962229057,82.03235326506241,92.6973473242361,784.0422830473194,408.0776028889474,145.47574352714466,1,1,0,2,32,0,1.5384615384615385,408.0776028889474,231.74336831059026,522.6948553648796,13,3012.6637880376734,20,10453.897107297591,65535,29200,11,20,24380.62447797411,48761.24895594822,BENIGN
192.168.1.25-103.200.144.138-40835-22-6,192.168.1.25,40835,103.200.144.138,22,6,07/07/2026 09:00:18,989333.9870042476,17,13,6986.0829385529305,5834.887057058516,616.4190828134939,164.37842208359837,410.9460552089959,673.2561988913671,134.65123977827344,448.83746592757814,12959.192915664386,30.323430099517243,34114.96506911199,13645.986027644796,593600.3922025486,19786.679740084954,890400.5883038229,791467.1896033981,1,0,0,0,340,260,17.183277056393102,13.140153043124139,134.65123977827344,673.2561988913671,427.3656665203815,18.94570535929111,1,1,0,3,29,0,0.7647058823529411,427.3656665203815,410.9460552089959,448.83746592757814,17,6986.0829385529305,13,5834.887057058516,8192,29200,15,20,98933.39870042476,197866.79740084952,BENIGN
192.168.1.15-75.140.127.24-35454-8080-6,192.168.1.15,35454,75.140.127.24,8080,6,07/07/2026 09:00:19,545343.7965499477,13,15,4921.263850120421,2137.834211790348,567.8381365523563,151.42350308062836,378.55875770157087,213.7834211790348,42.75668423580696,142.5222807860232,12944.307988042237,51.34375815245108,20197.918390738803,8079.167356295522,327206.2779299686,10906.875930998955,490809.41689495294,436275.0372399582,1,0,0,0,260,300,23.838173427923717,27.505584724527363,42.75668423580696,567.8381365523563,252.11064506824172,118.01823845777383,1,1,0,4,27,0,1.1538461538461537,252.11064506824172,378.55875770157087,142.5222807860232,13,4921.263850120421,15,2137.834211790348,8192,29200,11,20,54534.37965499477,109068.75930998955,BENIGN
192.168.1.76-114.30.219.60-41312-443-6,192.168.1.76,41312,114.30.219.60,443,6,07/07/2026 09:00:19,138315.6902175939,12,10,4674.484605525001,4222.865253900762,584.3105756906251,155.81615351750006,389.5403837937501,633.4297880851142,126.68595761702284,422.2865253900761,64326.39598174822,159.0564307302396,6586.461438933043,2634.584575573217,82989.41413055632,2766.313804351878,124484.12119583451,110652.55217407511,0,0,0,0,240,200,86.75805312558523,72.29837760465436,126.68595761702284,633.4297880851142,404.4249936102619,16.373070798163013,1,1,0,0,21,0,0.8333333333333334,404.4249936102619,389.5403837937501,422.2865253900761,12,4674.484605525001,10,4222.865253900762,8192,8192,10,20,13831.56902175939,27663.13804351878,BENIGN
192.168.1.50-71.246.97.21-18431-8088-6,192.168.1.50,18431,71.246.97.21,8088,6,07/07/2026 09:00:20,200475.97733869203,12,17,628.728298697705,792.5220964407382,78.59103733721312,20.957609956590165,52.39402489147541,69.92842027418278,13.985684054836558,46.61894684945519,7089.380054435784,144.65573573938116,7159.856333524715,2863.9425334098864,120285.58640321522,4009.519546773841,180428.37960482284,160380.78187095362,1,0,0,0,240,340,59.857545823192204,84.79818991618896,13.985684054836558,78.59103733721312,49.008634315118734,2.8875390210101095,0,1,0,4,29,0,1.4166666666666667,49.008634315118734,52.39402489147541,46.61894684945519,12,628.728298697705,17,792.5220964407382,65535,29200,10,20,20047.597733869203,40095.195467738406,Botnet
190.81.208.223-172.16.0.1-54982-343-6,190.81.208.223,54982,172.16.0.1,343,6,07/07/2026 09:00:20,2011.4741773038531,1,1,34.8419450732571,30.330525623391836,52.26291760988565,13.936778029302841,34.8419450732571,45.49578843508775,9.09915768701755,30.330525623391836,32400.35165850602,994.2956377798332,2011.4741773038531,804.5896709215413,1206.8845063823119,40.22948354607706,1810.3267595734678,1609.1793418430825,0,0,0,0,20,20,497.1478188899166,497.1478188899166,9.09915768701755,52.26291760988565,32.586235348324465,2.2557097249326326,0,1,1,0,0,0,1.0,32.586235348324465,34.8419450732571,30.330525623391836,1,34.8419450732571,1,30.330525623391836,29200,29200,0,20,201.1474177303853,402.2948354607706,PortScan
192.168.1.19-203.38.7.190-31058-4444-6,192.168.1.19,31058,203.38.7.190,4444,6,07/07/2026 09:00:20,222879.58934921122,22,11,2612.2527186526036,788.2230079449375,178.10813990813207,47.49550397550189,118.73875993875471,107.48495562885512,21.49699112577102,71.65663708590341,15257.008219221108,148.0620100582431,6964.987167162851,2785.9948668651405,133727.75360952673,4457.591786984224,200591.6304142901,178303.671479369,1,0,0,0,440,220,98.70800670549538,49.35400335274769,21.49699112577102,178.10813990813207,103.04471898780429,23.54106142642565,0,1,0,6,33,0,0.5,103.04471898780429,118.73875993875471,71.65663708590341,22,2612.2527186526036,11,788.2230079449375,8192,8192,20,20,22287.958934921124,44575.91786984225,Botnet
103.200.144.138-192.168.1.6-33276-22-6,103.200.144.138,33276,192.168.1.6,22,6,07/07/2026 09:00:21,134626.00258935458,40,45,6397.377428346322,7091.922043315665,239.90165356298706,63.97377428346322,159.93443570865804,236.3974014438555,47.2794802887711,157.598267629237,100198.3213659546,631.3787705579641,1602.690507016126,641.0762028064505,80775.60155361275,2692.5200517870917,121163.40233041912,107700.80207148367,1,0,0,0,800,900,297.11942143904196,334.2593491189222,47.2794802887711,239.90165356298706,158.6976408430822,1.1680840397105214,0,1,1,24,85,0,1.125,158.6976408430822,159.93443570865804,157.598267629237,40,6397.377428346322,45,7091.922043315665,65535,29200,38,20,13462.60025893546,26925.20051787092,BruteForce
192.168.1.78-128.164.68.207-49344-53-17,192.168.1.78,49344,128.164.68.207,53,17,07/07/2026 09:00:21,641740.0137838727,13,15,520.0,5343.22960898942,60.0,16.0,40.0,534.322960898942,106.86459217978839,356.2153072659613,9136.456326633324,43.63137625610164,23768.148658661954,9507.259463464781,385044.0082703236,12834.800275677455,577566.0124054855,513392.01102709817,1,0,0,0,260,300,20.257424690332904,23.373951565768735,16.0,534.322960898942,209.40105746390785,158.10765363298066,1,0,0,3,0,0,1.1538461538461537,209.40105746390785,40.0,356.2153072659613,13,520.0,15,5343.22960898942,65535,0,11,20,64174.00137838727,128348.00275677454,BENIGN
190.81.208.223-192.168.1.6-41436-22-6,190.81.208.223,41436,192.168.1.6,22,6,07/07/2026 09:00:22,82122.79215703439,29,35,4599.9865621414065,3196.9063877715816,237.93033942110725,63.448090512295266,158.62022628073817,137.0102737616392,27.402054752327842,91.34018250775948,94941.88817890955,779.3207990008406,1303.5363834449904,521.4145533779962,49273.67529422063,1642.4558431406879,73910.51294133095,65698.23372562752,1,0,0,0,580,700,353.1297370472559,426.19106195358466,27.402054752327842,237.93033942110725,121.82645234239044,33.64002188648934,0,1,1,17,64,0,1.206896551724138,121.82645234239044,158.62022628073817,91.34018250775948,29,4599.9865621414065,35,3196.9063877715816,8192,0,27,20,8212.27921570344,16424.55843140688,BruteForce
192.168.1.41-134.100.54.172-42106-443-6,192.168.1.41,42106,134.100.54.172,443,6,07/07/2026 09:00:22,67638.79378783992,15,15,4554.7493864965145,5200.072351737626,455.47493864965145,121.45998363990705,303.6499590997676,520.0072351737626,104.00144703475253,346.6714901158418,144219.33319555825,443.5324511270837,2332.3721995806873,932.948879832275,40583.27627270395,1352.7758757567985,60874.914409055935,54111.035030271945,1,0,0,0,300,300,221.76622556354184,221.76622556354184,104.00144703475253,520.0072351737626,325.1607246078047,21.510765508037082,1,1,0,1,29,0,1.0,325.1607246078047,303.6499590997676,346.6714901158418,15,4554.7493864965145,15,5200.072351737626,65535,8192,13,20,6763.879378783993,13527.758757567986,BENIGN
192.168.1.66-10.0.0.10-50568-53-17,192.168.1.66,50568,10.0.0.10,53,17,07/07/2026 09:00:22,675242.4586575194,14,21,5668.263774990955,22197.137345736824,607.313975891888,161.95039357117017,404.8759839279254,1585.509810409773,317.1019620819546,1057.006540273182,41267.25261934545,51.833233457482976,19860.072313456454,7944.028925382582,405145.47519451164,13504.84917315039,607718.2127917676,540193.9669260156,1,0,0,0,280,420,20.73329338299319,31.099940074489783,161.95039357117017,1585.509810409773,796.1543177350794,326.0652781726283,1,0,0,1,0,0,1.5,796.1543177350794,404.8759839279254,1057.006540273182,14,5668.263774990955,21,22197.137345736824,29200,8192,12,20,67524.24586575195,135048.4917315039,BENIGN
192.168.1.77-203.38.7.190-54652-22-6,192.168.1.77,54652,203.38.7.190,22,6,07/07/2026 09:00:23,978406.3252049321,19,18,9088.671916439065,19861.848702353604,717.5267302451894,191.34046139871717,478.3511534967929,1655.154058529467,331.03081170589337,1103.4360390196446,29589.465923300155,37.81659934817998,27177.95347791478,10871.181391165912,587043.7951229593,19568.126504098644,880565.6926844389,782725.0601639458,1,0,0,0,380,360,19.419334800416745,18.397264547763232,191.34046139871717,1655.154058529467,782.4465032106126,312.54244276142583,1,1,0,2,36,0,0.9473684210526315,782.4465032106126,478.3511534967929,1103.4360390196446,19,9088.671916439065,18,19861.848702353604,8192,0,17,20,97840.63252049322,195681.26504098644,BENIGN
192.168.1.48-148.162.17.99-36162-443-6,192.168.1.48,36162,148.162.17.99,443,6,07/07/2026 09:00:23,550678.3412026041,15,10,3342.5435898349556,5976.589864643546,334.2543589834956,89.13449572893217,222.83623932233039,896.4884796965318,179.29769593930638,597.6589864643546,16923.007057308307,45.39855325597791,22944.930883441837,9177.972353376736,330407.00472156244,11013.566824052083,495610.50708234374,440542.6729620833,1,0,0,0,300,200,27.239131953586746,18.159421302391163,89.13449572893217,896.4884796965318,372.7653381791401,187.41137357101212,1,1,0,1,24,0,0.6666666666666666,372.7653381791401,222.83623932233039,597.6589864643546,15,3342.5435898349556,10,5976.589864643546,29200,29200,13,20,55067.83412026041,110135.66824052083,BENIGN
192.168.1.43-179.117.57.115-36275-22-6,192.168.1.43,36275,179.117.57.115,22,6,07/07/2026 09:00:24,120692.51869135063,11,21,4480.096989082103,12785.771888275398,610.9223166930141,162.91261778480376,407.2815444620094,913.2694205910998,182.65388411821996,608.8462803940665,143056.6622071402,265.136566433204,3893.307054559698,1557.3228218238792,72415.51121481038,2413.850373827013,108623.26682221558,96554.0149530805,0,0,0,0,220,420,91.14069471141387,173.9958717217901,162.91261778480376,913.2694205910998,539.5584024174219,100.78236796602857,1,1,0,0,31,0,1.9090909090909092,539.5584024174219,407.2815444620094,608.8462803940665,11,4480.096989082103,21,12785.771888275398,29200,8192,9,20,12069.251869135063,24138.503738270127,BENIGN
